Field_ID,Elevation,Rainfall,Min_temperature_C,Max_temperature_C,pH,Pollution_level,Plot_size,Annual_yield,Crop_type
3201,683.8247,1842.8,-3.4,32.5,4.576285835078306,0.077494731,4.9,4.317585430883226,tea
3245,805.01715,1096.4,-2.9,27.9,4.508614178585706,0.038794971,1.3,0.5490186732159091,wheat
5039,559.69037,915.3,-5.4,32.8,4.702239193389697,0.8948985528241009,1.7,0.7655085518290091,potato
5258,494.58078,1649.3,-5.3,33.2,5.558734258113981,0.011029535,2.3,1.5682780985729388,rice
5396,667.104,668.1,-4.6,30.3,5.170011165816485,0.2473995791394072,2.5,1.0589380235477186,maize
3571,510.46582,1339.1,-5.4,34.3,5.479400458431199,0.009244723,7.3,3.2699547613047018,wheat
4720,618.13446,1919.9,-3.9,31.5,5.586877029208874,0.1689439666550588,6.6,3.781360008385213,banana
1212,871.26764,1417.8,-2.1,29,4.955525135713374,0.046148943,5.6,2.664161916020137,cassava
1884,877.0513,953.3,-2.5,30.5,4.666919989691929,0.3370291635056285,4.7,2.101815258,tea
1466,728.98395,497,-4.2,29.5,6.458806730798177,0.2037469866003071,2.5,1.471583650302997,wheat
878,828.7853,629.9,-3.2,28,5.474007630159043,0.2744541310425254,5.7,2.860081769952202,wheat
4193,481.1299,1968.8,-5.1,33.9,5.847790421819043,0.043802304,0.5,0.3147565724516291,rice
5130,385.8787,1607.6,-6.3,30.6,5.394939806371667,0.1202228584815267,1.1,0.6702297899360428,rice
2932,354.7736,1771.5,-6.5,34.3,6.762798327025288,8.643863298513783e-05,7.5,4.113430839209339,rice
2722,465.10025,1081.4,-6.1,29.8,6.497122325641044,0.6122954272951383,4.1,1.5361879315629208,coffee
340,841.27527,581.3,-3.1,27.4,4.802218005641497,0.2275869308384485,2.3,1.1996668069104717,wheat
4926,623.71857,2008.5,-3.8,31.9,6.836054626664247,0.000930672,0.9,0.4617757691021164,coffee
4649,797.641,550,-3.6,30.3,4.846455174822226,0.2992042903667073,1,0.4664640305743027,tea
172,795.9156,1358.7,-2.8,29.7,5.231154425553558,0.4724227945168668,1.1,0.4844839873205302,cassava
3814,660.1242,2089.6,-3.4,31.8,5.313327564410264,0.1945481025658699,4.4,2.563277003876629,banana
1030,254.92264,1630.6,-7.5,34.3,6.447958261412786,7.843208184787139e-06,0.9,0.3688003930017938,banana
2251,767.1385,1555.5,-2.9,30.4,5.101980169397701,0.3468219114131987,1.3,0.579481156,banana
5082,464.6406,1961.8,-5.3,29.8,5.9243291480514735,0.045879455,9.4,5.854228900207942,rice
3847,752.7499,1196.7,-3.4,30.1,6.0092291945083245,0.7863724423718959,2.1,0.7335854687059354,wheat
2071,421.92526,423.7,-7.1,29.9,5.706384736823069,0.001001565,2.3,1.4994523641177109,potato
4937,826.48413,1288.8,-2.6,31,5.338315835962766,0.548318215,13.5,4.3232127985201885,coffee
1173,658.12866,470.3,-4.9,30.3,5.206661210239767,0.1400946658937717,0.6,0.3581472549226809,potato
828,795.52783,2188.1,-2.1,28.5,4.319082434009543,0.2530805384788089,1.3,0.8613713347467593,tea
1197,768.6775,1242.3,-3.2,29,5.6480164265409165,0.2747583173842277,4,1.9265847919569503,coffee
4804,377.0812,1840.9,-6.2,34.6,7.445947092617353,0.1137616357621427,4.1,1.8286262267431124,rice
342,466.4494,1421.4,-5.8,30.8,5.154830356483091,0.007210079,9.4,4.292638203008478,cassava
4619,682.38617,996.7,-4.2,29.6,5.399813750216224,0.2605308263721793,4.1,2.327178420944381,cassava
1429,598.3267,814,-5.1,29.4,5.968941109240929,0.039669107,6,3.925394938917706,maize
1253,652.4753,1554.1,-3.9,29.7,4.424441810795461,0.065580314,5.3,4.133903866800427,tea
4700,685.47974,1209.8,-4,30.6,5.554104694036937,0.036735783,4.1,2.125056809548385,cassava
1784,440.943,1717.5,-5.7,32.6,5.349708463,0.1464294618436531,1.6,0.9670784272889036,rice
3855,825.44934,1024,-2.9,28.8,4.845867175740107,0.4051060786984091,4.7,2.138602658061797,tea
1127,380.38635,1743.8,-6.2,32.4,5.616708407477064,0.057679018,6.1,2.8765739930067484,banana
427,475.4802,1606.9,-5.5,31.9,5.638373184339661,0.045939574,1,0.6842173985934052,rice
2199,450.9887,1945.7,-5.4,31.1,6.358902325502877,0.002925404,2.3,1.3016235814475536,coffee
3567,826.34796,1280.5,-2.6,28.9,4.714642471557552,0.4736086619454295,10.4,4.052701500786608,cassava
2334,711.5362,2150.9,-2.9,28,5.578243731587524,0.3480467235126586,4.9,3.071058532807986,coffee
1718,430.55197,1697.1,-5.8,33.3,6.728332219868463,0.027866921,3.1,1.3372848976326828,banana
1493,636.40204,1282.7,-4.3,32.1,5.4582936786498975,0.8916913962407483,1.9,0.5946673217538899,wheat
4422,663.45056,452.6,-4.9,30,6.598329621396433,0.152154804,4.9,2.5234241483920368,maize
4093,227.37833,1649,-7.7,32.2,5.505850945505892,0.006392218,3.9,1.6292079958827137,wheat
3338,696.60785,569.5,-4.4,30.1,5.512895883474925,0.4141366460765814,3,1.2525179847725183,maize
2166,700.7477,1238.1,-3.8,31.2,4.342570539889198,0.7552397185743945,5.1,2.444564556,tea
2335,461.5422,1962,-5.3,33.4,6.273553124227149,0.037724964,1.8,1.044234414772905,banana
580,600.27386,1139.4,-4.8,30.3,5.648920965104861,0.836932923,3.5,1.9599062788584187,cassava
1689,829.5958,1168.5,-2.7,32.7,5.414266780915973,0.4874764448467867,3.5,1.8964143163456568,cassava
347,364.08893,1666.8,-6.5,34.3,6.119288301099454,2.0306726673056547e-06,12.5,6.655259488980119,coffee
4841,734.3039,751.1,-3.9,30.2,6.084577795411933,0.3652237331224957,1.5,0.7540267927856306,maize
5558,586.0301,1656.1,-4.4,28.6,5.437540575690397,0.074975446,1.4,0.5718953689216691,coffee
3618,673.73584,729.3,-4.5,31.1,5.209809908836437,0.2608139038577722,1.8,0.7921839273138799,wheat
330,534.42596,280.3,-6.2,31.8,5.559364422384986,0.074480787,1.5,0.9150143894146088,wheat
3544,688.5655,555.1,-4.5,31.6,4.938554703156747,0.3339704950820515,1.8,1.000303454,potato
458,690.1351,1755.2,-3.4,30.7,4.261510115555076,0.085114843,3.1,2.4817576469652685,tea
4384,836.70996,628.6,-3.1,29.5,5.793595099354675,0.1664756094999338,3.9,2.485791975264328,potato
4051,836.71814,578.5,-3.2,27.4,6.353773840779723,0.2595368252285706,13.9,7.927806474043068,maize
1705,343.98083,1748.8,-6.6,31.7,6.192024381745002,0.013960876,10,6.004222117035272,rice
140,608.1277,804.2,-5,29.4,4.9980364832225606,0.2198302818394708,2.7,1.5336228417812914,wheat
3311,730.4946,2175.3,-2.7,30.5,4.560955093162646,0.254685433,3.7,1.7926200438293838,banana
1995,907.6596,660.4,-2.5,28.8,5.433886265523759,0.2263848789200193,0.9,0.4640637049720442,wheat
1524,862.061,946.7,-2.6,29.8,4.587389888483691,0.3315015567078477,4.8,2.2950884511920804,potato
3055,670.27094,1296.8,-4,30.1,3.759989379473221,0.8511511985738937,1.5,0.7088416824415734,rice
3810,866.1403,614.5,-2.9,28,6.1111697274759225,0.283956894,1,0.5912555589701448,potato
1506,386.26392,1717.5,-6.2,34.3,5.272542236150233,0.03711274,1.5,0.6379571478993684,banana
736,742.2018,1102,-3.6,28.1,6.161655458017694,0.3941031770142513,4.2,2.010581872952196,wheat
4908,545.51526,1147.1,-5.3,30.8,6.370409218161085,0.8866748558015046,6.8,3.033471826606768,maize
3001,744.6239,1410.9,-3.2,27.5,3.8707634886961353,0.019969547,1.9,1.166546910623135,tea
2560,678.26263,452.3,-4.7,29.8,5.274673086562219,0.1798739469406876,2.9,1.7316556338220936,potato
4368,748.4684,1900.2,-2.8,30.7,4.199199502133714,0.121024586,4.9,3.806190663023968,tea
3608,645.7964,949.8,-4.6,31.8,6.509672594,0.8263825210449549,2.9,1.1196837434912823,wheat
3095,793.05676,2200,-2.1,30.6,4.685562093688361,0.3613586711894115,4.2,2.804386294085774,tea
1357,302.72388,1644.2,-7.1,33.2,6.3741909332786415,1.582412673326307e-06,0.8,0.4141906648621902,wheat
3366,786.9622,1188.4,-3.1,32.4,5.683931099824343,0.8597917847893833,4.4,0.8179919854403322,coffee
4006,513.4353,1111.2,-5.6,29.5,5.604543846186538,0.568437312,13.9,7.52770144,potato
3758,488.64987,1073.2,-5.9,28.8,5.115234629231857,0.7695027436372576,3.1,1.1737273946567413,wheat
1890,558.34357,1987.9,-4.4,31.2,5.9728761618002455,0.043940444,1.3,0.7093200462182975,coffee
1308,671.6328,714.2,-4.5,30.3,6.536881237702038,0.4517616651980155,3.2,1.5586594793291786,maize
2473,864.81085,816.3,-2.7,30.5,5.383644207742028,0.011656134,1.3,0.8383265178472062,potato
3010,825.44525,570.1,-3.3,29.3,6.357022142,0.25413762,2.4,1.3318044044745143,potato
811,742.3673,1114.9,-3.5,29.4,6.044569355237358,0.4837953590074523,4.6,2.019376363204707,wheat
2705,328.88544,1600.6,-6.9,32.9,5.570135250962656,1.7259285885009056e-06,3.1,1.312311058876889,banana
4425,759.5778,431.1,-4.7,30.7,5.256331822372943,0.2273416415555221,0.6,0.359454867,potato
3668,695.4833,1733.4,-3.4,30.2,4.987164687588731,0.119635383,3.5,1.3915890037487897,cassava
861,880.06445,1091.7,-2.3,30,5.959739626476646,0.4115607981337437,5.5,1.824450646,coffee
3798,453.6967,1313.8,-5.9,34.3,4.093760738262525,8.533467825241415e-10,6.9,2.488162754,cassava
1644,405.7907,1715.6,-6.1,33.1,5.8793329912192425,0.072449911,4.6,2.3829505556989234,coffee
1762,441.1946,1550,-5.9,33,6.000300518506268,0.041370016,2.9,1.344260026167183,banana
610,652.4048,542,-4.9,32.2,5.0266870973843645,0.447851683,3.2,1.7238367271717614,potato
2885,149.14777,1545.6,-8.7,32.6,6.830498751906383,0.000676665,0.8,0.3857987739095653,rice
3395,868.26294,677.6,-2.8,26.3,5.591258801384368,0.1875296996665598,2.8,1.6899815188282326,potato
2526,788.76544,2046.2,-2.3,29,3.807300157923901,0.2315368451392094,0.8,0.500245612,tea
2820,542.57446,1606.9,-4.9,31.5,5.497671311,0.1246901126606912,1.6,0.7313772316598494,banana
1205,690.9264,972.8,-4,30.2,5.317227724645212,0.017630549,1.2,0.7112474004201369,potato
1692,604.8694,544.6,-5.3,31.8,5.297878923258907,0.033218293,4.5,3.1320014335842017,potato
150,677.46655,939.7,-4.3,30.8,4.595285849444123,0.2181736766501895,1.3,0.607424468,cassava
1584,404.04434,1665.1,-6.1,31.6,5.665067835602988,0.082156084,4.2,2.668961838736528,rice
772,733.28033,1942.7,-2.9,31.1,4.845299070006153,0.2814221718392579,2.4,1.928653347666679,tea
3518,518.2541,402.4,-6.2,29.8,5.689133729130512,0.038708732,4.6,2.960106907187202,wheat
3182,834.3819,974,-2.8,32.3,4.983880262754763,0.3334076070247152,0.5,0.2649635233096166,cassava
1894,533.1519,1132.4,-5.4,31.8,4.849784745557423,0.8467954364918773,3.1,1.4418626743653693,cassava
3397,521.4868,263,-6.3,34.2,5.269281428015456,0.194066236,3.7,2.0679313246135105,wheat
5479,798.69025,2289.6,-2,29.6,4.465880466312653,0.2816607756380159,1.5,0.978884016,tea
5154,235.27606,1660.4,-7.7,32.2,7.261022794932693,0.023131514,9.5,3.068227731251374,banana
1309,465.52103,524.3,-6.6,33.3,5.286074834616231,0.001144622,1.1,0.6239965816895814,maize
3936,694.9141,1249,-3.8,30.2,4.890040277368386,0.1526589124536385,10.2,4.360801756948107,cassava
3081,556.151,1886.7,-4.5,30.5,7.081364965571128,0.1279037188523868,2.9,1.359141458324714,banana
5128,475.0221,553.8,-6.5,31.9,5.952329085644009,0.001021648,6.5,4.5244416670515095,wheat
2739,649.6336,569.5,-4.9,31.1,5.278335694053548,0.2491486425367197,2.8,1.678940957120624,potato
3809,664.9121,1341.2,-4,32,4.211955733195593,0.171783634,1.7,1.1678134590530185,tea
1895,534.4094,1165,-5.4,30.3,5.653260173107551,0.4662753383965064,0.9,0.529784522,cassava
809,796.16956,1628.2,-2.6,30.8,3.886479345,0.2576297788963654,0.8,0.4953233631782918,tea
4099,842.6027,1791.1,-2,27,5.033145964867697,0.1738162877880957,1.9,1.488605059313194,tea
3002,732.22095,1359.3,-3.4,29.2,4.943417279709137,0.9862661503890412,2.1,0.7749960454305248,cassava
2414,496.8284,585.7,-6.3,30.6,5.889731964592176,0.3487189555914277,3,1.8705689509350687,potato
1001,835.1417,2241.7,-1.7,31.8,5.811980213278841,0.3657444630751185,11.2,7.358088640792174,coffee
4823,882.42694,666.6,-2.7,29,5.218792082870537,0.2473210697511845,1.3,0.6555485426620467,wheat
1655,456.95206,305.8,-6.9,32.9,6.7149443208043005,0.009774636,4.6,3.176403855256355,wheat
5182,544.09674,1778.7,-4.8,30.5,6.662335598928443,0.2602544591190376,1.3,0.6059117468008794,coffee
3377,915.24835,671.8,-2.4,28.6,4.771830527547468,0.2053022120636227,9.5,4.683094971168257,wheat
5462,692.89764,1635.3,-3.5,30.9,5.421342972747584,0.1088980063583588,1.6,0.843960843,coffee
4941,649.54486,1204.7,-4.3,31.4,5.639463690144269,0.053189351,10.5,4.993649818824405,wheat
3093,373.4702,1345.2,-7,33,6.526089240591707,0.013026812,0.9,0.5006968253592341,wheat
2658,637.128,552.2,-5,33.1,6.254732226,0.2918584851796646,4.4,2.326199806077625,potato
4396,563.6258,1176.5,-5.1,31.8,5.910958477,0.2338657460014924,9.1,5.510239765295942,wheat
4739,820.5373,568.3,-3.3,30.6,5.758863989512301,0.3042206801713758,1.7,0.8983642439747889,wheat
3384,783.62384,1270.4,-3,30,4.179356481252495,0.040964542,1,0.6221297368970897,tea
299,488.46014,660.9,-6.3,29,5.549870506497763,0.1136460170156265,3.1,1.960380296539632,wheat
4833,600.44226,1725.1,-4.3,27.6,5.947768316039704,0.054954928,4.1,1.9545387438605075,coffee
3298,579.29047,1616.5,-4.5,30.4,5.571535948489784,0.041006867,1.8,0.7733484041438426,coffee
2044,614.04517,1424,-4.5,30.8,4.5462870223032175,0.010222367,5.8,2.2728089575580546,cassava
5338,654.70026,1478,-4.1,31,5.989246393419156,1.0888664093910215e-09,4.9,2.890134684795431,coffee
774,892.56995,730.8,-2.5,28.6,5.025903463356725,0.227423592,0.5,0.2206526476339785,tea
3644,768.6372,1651.9,-2.8,30.7,4.676460013718047,0.2541245286480284,1.3,0.9759343422727882,tea
3648,652.38617,1228.7,-4.3,32.6,4.469534085022212,0.028597746,4.5,1.860812161998515,cassava
394,964.7261,810.8,-1.8,25.1,4.8330907170739765,0.2233552527674183,1.2,0.6318638696781728,potato
4021,275.44778,1381.5,-7.7,34.5,6.724348728382299,3.943518592811441e-07,0.7,0.382087438,rice
2811,592.2369,805.8,-5.2,31.6,6.453941340605836,0.4589863167272228,14,8.994376295629458,wheat
5471,591.8603,1117.5,-4.9,31.9,5.754623467,0.9394953867578688,1.1,0.6079965361342969,cassava
3628,643.0375,1905.3,-3.8,28.7,4.373407337462606,0.1466046980809867,14.9,12.695223852226984,tea
5550,780.1865,1415.6,-2.9,31.6,5.503143491976723,0.9829732795038768,4.2,1.787090388796468,cassava
2320,382.3007,1621.2,-6.4,33.7,6.948265508430918,0.2519205974996327,6.3,3.3084698586263555,rice
1,674.3341,1450.7,-3.9,30.6,5.676647602455388,0.3996837617098369,2.2,1.0698648105284714,cassava
4981,290.23718,1722.2,-7.1,36.3,6.936858378421941,0.031747779,1.3,0.6404232450331274,rice
3246,402.73782,1691.8,-6,33.6,7.104542406771457,0.083106781,2.9,1.3843714603521775,wheat
5280,689.5241,2057.8,-3.2,27.4,4.016416535052681,0.2758356576889624,7.6,5.261150037832172,tea
3013,683.98364,1097.3,-4.1,28.7,5.016004632006773,0.069989751,1.4,0.7387336903671419,cassava
3635,402.46393,1323.5,-6.4,32.4,4.528965201524121,8.449265208590214e-10,2.2,0.8737012679561774,wheat
746,556.82324,318.7,-6,33.1,4.689117827938279,0.1676369826079357,1.9,0.879263775,cassava
1559,462.1641,567.9,-6.6,33.6,5.959142785822229,0.016827817,5,3.4779932380894403,wheat
5115,353.78918,746.7,-7.4,34.1,5.473780372188042,0.8294714747982117,1.6,0.8570928744984807,potato
3688,665.9768,1304.6,-4.1,28.9,5.594210237969313,0.1080382459519046,2.5,1.2295070767798368,wheat
2400,656.34314,2039.1,-3.5,30.4,4.650964324346447,0.3421684867396466,6.9,5.408168505705378,tea
2680,462.4821,1532.9,-5.7,34.3,5.243775206233985,0.008150323,2,1.3000739363506324,rice
201,684.0361,846.3,-4.3,29.3,6.359656848,0.3228097786472839,2.4,0.9668884832876984,coffee
1776,763.6319,1298,-3.2,30.6,5.0192656096510495,0.052627012,1,0.498817885,cassava
3650,466.03015,1350.4,-5.8,29.9,4.685074326701892,0.044261049,2.4,0.9527681957325194,cassava
2204,382.79706,390.8,-7.5,30.2,5.434801761609258,0.014623461,1,0.6509093956151734,potato
2622,1003.9437,884.2,-1.4,30.1,6.335476811137808,0.2136922606620261,0.8,0.4822133522863708,wheat
3749,780.60345,627.1,-3.6,27.9,5.1380541292342645,0.2514707715219801,11.8,7.193388153257953,potato
4176,733.92444,1140.8,-3.6,30.5,5.8735486022788015,0.7526812004777325,3.5,1.7959003527193331,cassava
2241,380.95517,1821.4,-6.2,34.1,6.604134327023168,0.024524054,7.8,4.268527862,coffee
3137,714.4153,603.2,-4.3,31.9,6.629216236,0.1574511779254453,3.6,1.888224488701592,potato
2741,682.68744,1250.1,-4,29.2,5.348698913245135,0.9737031965803756,11.9,4.845027058593242,cassava
2898,502.5354,1723.1,-5.2,32.5,5.316246453,0.2243166954042724,0.9,0.3929207471948783,banana
2139,850.97943,593.4,-3,26.9,4.329527416,0.2936691616868943,4.3,2.1575792586127527,potato
1337,271.80704,1524.9,-7.4,34.4,7.039490995372254,2.767726252618332e-06,0.6,0.1912976698534626,banana
2589,760.5685,548.4,-3.9,31.1,6.665122619359994,0.3225907152255352,2.3,1.3157594670780783,wheat
2652,663.87366,1512.8,-3.9,28.9,5.571794571300372,0.032017142,1.2,0.6404903279765438,banana
1987,907.5278,862.6,-2.3,27.4,6.226073283472882,0.2041006211588996,3.3,1.9860134335409096,maize
457,557.13904,359.5,-5.9,31.1,6.779033938882111,0.1403956832247688,2.3,1.5968905082295128,wheat
5220,664.15485,1300.3,-4.1,31.5,5.431796764862789,0.824369513,2.9,0.8550683415802326,wheat
2917,773.8458,1757.2,-2.7,29.9,5.149648337296468,0.1731452721468915,0.6,0.4817697793378535,tea
3970,771.73883,636.3,-3.7,26.6,5.560836044032844,0.037464631,2.9,1.5615595999013108,wheat
5523,890.62494,739.4,-2.5,27.4,5.992628126971055,0.082658632,1.9,1.1266359707453004,wheat
516,765.86505,2143.3,-2.4,29.4,5.481931933901221,0.3470178333494705,10.2,7.021947395632104,tea
3896,731.8535,1058.9,-3.7,30.8,5.943642030457183,0.2899482134403028,2.6,1.4972510814208393,cassava
1981,641.0741,931.5,-4.6,32.8,6.241000209245818,0.7957961239601665,3.3,0.7423068354687191,coffee
3067,350.75995,1828.4,-6.4,32.6,6.863218382335873,0.1858851272074131,0.9,0.4251265537196538,wheat
4798,742.5706,522.9,-4.1,28.9,5.462624759955703,0.3076205916864827,1.3,0.7870976637015198,potato
518,566.58417,395.9,-5.8,28.8,5.327717919984908,0.082153927,1.2,0.6541457283847852,maize
5349,739.73804,1137.7,-3.5,28.6,6.247246724044438,0.7535624566146455,5.3,2.560086476548065,cassava
1225,710.2537,1351.2,-3.6,30.3,5.141797005011156,0.098547745,14,6.495549506371411,banana
1778,744.1289,1147.2,-3.5,30.6,5.136544956132153,0.7492163829163782,3.3,1.545507899997432,cassava
3221,628.83716,758.9,-4.9,27.5,6.012053361358414,0.09851302,13.4,8.677565791332174,potato
2032,747.0152,1123.9,-3.5,30.4,5.295339777228841,0.8588802197156173,3.3,1.5829730381524325,cassava
3508,818.6147,935.3,-3,27.1,5.431715299530405,0.3708545098635477,4.6,2.627946195328859,potato
4627,550.1966,1140.7,-5.3,30.4,6.551747123671768,0.895421026,4.2,1.235160884360028,coffee
4430,511.19476,1080.2,-5.7,30.7,5.333433296705406,0.5188071553974554,14,7.714313523521019,potato
3483,244.87619,1658.1,-7.6,31.9,5.655288039846942,0.01434321,1,0.4259503256535993,banana
1558,287.79498,1674.8,-7.2,33.3,6.166570098831885,0.003965931,9.4,5.528191003358241,rice
4325,35.910797,1451,-9.7,33.9,7.048349410767941,0.000442819,1.1,0.5748423170675467,wheat
222,303.12317,1575.9,-7,34.1,4.489177282792553,1.0302823964249037e-06,10.4,5.668774895491774,rice
5521,553.6154,1575.5,-4.8,34.2,7.006905714564711,0.016760392,2.4,1.272518384211139,wheat
4636,599.9333,1057.2,-4.9,30.9,5.251308395951248,0.9124902203883016,3.4,1.808133469216024,cassava
1029,862.4117,1448.1,-2.1,28.5,5.888176526155316,0.101073543,10.7,5.616640894669676,coffee
1646,826.87244,577.8,-3.3,31.4,5.395201939579094,0.2161515445064908,9.6,4.591727677100264,maize
3213,876.5679,628.6,-2.8,31.3,4.942463978725586,0.2600012974359226,4,2.221848575471338,potato
2331,689.5185,1227.4,-3.9,27.3,5.984442888835681,0.7528223930299919,9.4,3.419930772464712,coffee
1667,696.6943,1254.1,-3.8,29.1,4.878623957036655,0.03691463,4.5,2.0430260557826547,cassava
1395,764.198,1379.1,-3.1,29.7,5.487418916317598,0.393922767,2.8,1.312122361799093,cassava
2263,382.28094,384.7,-7.5,34.7,6.7539159399034245,0.008296942,3.8,2.0124611085469373,potato
1623,552.1661,662.1,-5.7,32.9,4.935411763257304,0.045442046,1.9,1.233403135695352,potato
2111,238.06976,1546,-8.9,31.8,6.7410783738484295,0.022199604,5.8,3.082143361262794,wheat
4458,688.5441,1458.3,-3.7,30.2,4.994854667138638,0.079868061,3.4,2.6027407723468743,tea
100,711.88837,1046.3,-3.9,31.4,6.586034288630515,0.069158462,5.2,2.621405847,maize
4820,718.3224,1177.7,-3.7,30.2,6.418722828008496,0.048444701,3.7,2.0284309736238217,wheat
233,513.3883,1460.1,-5.3,30,7.054966119917947,0.009059805,1.2,0.6338926671433962,wheat
4281,611.1796,1064.8,-4.8,31.4,4.726347242029138,0.854657739,0.9,0.4252198671216615,cassava
5454,605.9938,1717.5,-4,30.9,5.706852962848821,0.074170227,1.8,0.8174438454801558,coffee
1004,666.0735,1356.8,-4,32.1,4.165406414730064,0.017321466,4,1.4296450265156326,cassava
4086,722.346,787.5,-4.1,33,5.250039486752406,0.3867569667637633,4.1,2.311276700436091,potato
4395,541.22723,1143.3,-5.3,29.9,5.482078993464532,0.8751286013405297,1.1,0.4331362059832359,wheat
171,611.71234,1288.5,-4.6,30.8,5.966382662473118,0.018771904,0.6,0.2573492956358705,coffee
1235,697.21985,1111,-4,30.2,6.731431701458944,0.060756075,3,1.442589648018641,maize
3912,777.2815,537.2,-3.7,29.6,5.654809538630105,0.2116928564986737,5,2.6137079441940743,wheat
3916,580.6854,586.6,-5.5,30.7,5.914453396212844,0.4105327017365097,2.4,1.4975712596524635,potato
2557,805.8681,969.1,-3.1,29,6.069319025,0.2879417705218948,2.7,1.410542068111581,wheat
4874,226.12839,1656.6,-7.8,34.8,6.697051000562955,0.014179209,5.3,2.057556726246698,banana
4226,413.29172,1350.3,-6.3,32.7,5.886442208676361,1.694329017856225e-09,2.2,1.1336561976138613,wheat
3247,691.56195,1091.7,-4,31,4.88278161,0.067059317,3.3,1.6921585702886737,cassava
3829,407.45773,1434.1,-6.3,32.8,6.575189548358948,0.070698276,4,2.1883811209551505,wheat
2172,673.45447,1350.7,-4,28.7,4.279849249489004,0.1103736206352228,3.4,2.386801721729711,tea
3335,436.06183,1356.9,-6.2,32.9,5.784866054067887,2.677782461912496e-09,4.1,2.070713401882549,wheat
2296,494.71408,1107.3,-5.8,31.9,6.352319206,0.7351719874852481,1.6,0.7472757488750503,maize
1980,556.42474,1159.2,-5.4,32.5,5.457548980802934,0.409852475,0.6,0.3037408975245722,wheat
2091,704.8442,1193.8,-3.8,30.6,5.1489766974155255,0.3721612132904229,3.6,1.805270218492102,cassava
677,528.3222,1680.7,-5,28.9,7.465094048008345,0.022659076,4.7,1.781276405015683,banana
1940,719.83154,2153.6,-2.7,30.9,4.702918864567411,0.3164201965336656,4.7,3.431814419266947,tea
3573,440.56638,1724.7,-5.7,32,5.534608886266169,0.1744207843491263,8.8,3.926182324627892,cassava
298,731.3761,954.7,-3.9,32.4,5.981346729224833,0.1580845930340987,1.5,0.8851753827214172,cassava
621,302.74683,1713.6,-7,34.1,6.108640028960707,0.008480281,2.4,1.4114516474868923,rice
4149,626.6347,948.2,-4.7,28.5,5.0539080045151135,0.829525444,3.9,1.9913275340367835,potato
1266,684.1374,1399.1,-3.8,30.3,4.198933089402027,0.7724583021279455,0.8,0.3894201006694782,tea
4696,612.94806,806.6,-4.9,30.5,6.2012394401255815,0.4680051726733797,1.7,1.0713970133987376,wheat
2927,94.56546,1508.8,-9.1,34,5.480383306,0.00031315,0.8,0.3310508237961252,banana
2864,381.30374,1424.7,-6.5,31.5,6.541208556120251,0.019076701,1.4,0.7693221023233775,wheat
3084,617.87787,1429.5,-4.3,31.6,4.768908900243643,1.8423372392568287e-09,9.7,4.327322667405011,banana
4729,590.7398,1099.5,-4.9,28.2,5.330676779409601,0.926640456,3.6,1.7907186422171266,potato
178,746.5847,486.4,-4.1,31,5.719498422400591,0.2981516407481411,3,1.7858354973668455,potato
5575,897.5817,684.4,-2.5,30.1,5.083640968049919,0.3078385777748415,1.7,0.9337758199353382,potato
3408,480.27383,1237.7,-5.9,33.5,4.975716584295148,0.077333052,13,5.231241574979114,banana
664,821.0447,2243.5,-1.8,31.5,5.456048754477373,0.3733333397767747,2.3,1.4040959673762756,coffee
2895,715.3202,1072.6,-3.8,33,5.811126852285793,0.1374422089559616,12.6,5.054496433567375,coffee
5212,856.2192,644.6,-2.9,28.8,6.101410682062316,0.1478050623648417,4.8,2.944306470836291,maize
378,668.92944,1689.8,-3.7,26.9,5.172571725278557,0.092694526,12.5,6.447492137180992,banana
287,941.4087,782.8,-2,27.2,4.848963566724335,0.087614732,0.7,0.3399786024756179,wheat
4526,418.27814,1791.6,-5.9,31.6,6.432091485930945,0.030692887,4.4,2.3661080753522405,coffee
956,733.9847,899.7,-3.8,32.8,5.3902427125471615,0.3782148897605597,3.8,2.0777079827341254,cassava
69,344.45914,1731.1,-6.6,32,5.2662899339037486,0.02786805,1.4,0.5861304846793628,banana
2015,472.8047,1580.6,-5.6,32.7,6.677039070724877,0.052282589,1.8,0.9779386481589056,wheat
4928,443.10266,1570.2,-5.8,31,7.484682522648175,0.008724978,3.6,1.2006119628772325,banana
5043,448.94537,1088,-6.2,31.5,5.907746775365911,0.5713840352493915,0.9,0.5287965556254396,cassava
544,503.58212,1111.3,-5.7,32,6.093316357538447,0.7853330010255496,0.7,0.3370528450908725,wheat
3465,535.8766,482.1,-6,30.1,4.942709769126084,0.022207132,1.2,0.711717511,wheat
5353,980.238,875.2,-1.6,27.9,5.946369239982832,0.2078657214234437,1.7,1.0293525573845648,wheat
4674,843.43085,628.7,-3.1,30.9,5.120247375107772,0.2807878828748607,0.9,0.4249434320764176,wheat
2821,860.2152,702.7,-2.8,30,5.554453463628305,0.093785309,8.3,4.835455048601704,maize
5009,733.56506,1289.6,-3.5,31.2,5.085774639296987,0.7053322237129211,4.4,2.2882451917062894,tea
5551,346.312,1768.3,-6.5,33.7,5.563320747527983,9.226544739618096e-05,13.9,6.519255574103732,banana
5561,782.91455,537.1,-3.7,30.8,5.328347476605323,0.3074521618295516,2.8,1.7078194125651376,potato
3586,723.218,1528.6,-3.5,29.4,5.301358409100644,0.069809175,4.7,2.251606866355603,cassava
